datetime,open,high,low,close,volume
2024-01-16 09:35:00,20706.35198067139,20713.63589459996,20695.192920127516,20706.35198067139,133045
2024-01-16 09:40:00,20706.57779157258,20719.933234765605,20702.966572946498,20706.57779157258,110989
2024-01-16 09:45:00,20690.693813218055,20709.017659237717,20685.599313377126,20690.693813218055,98900
2024-01-16 09:50:00,20669.84736564307,20681.393371459566,20660.816342411435,20669.84736564307,90755
2024-01-16 09:55:00,20692.93096906592,20707.159480356673,20679.160287499006,20692.93096906592,94809
2024-01-16 10:00:00,20680.66632621268,20694.314469737317,20677.44569219894,20680.66632621268,128173
2024-01-16 10:05:00,20666.319446909474,20677.709610186805,20660.50635977028,20666.319446909474,118436
2024-01-16 10:10:00,20635.1910602625,20641.603613970143,20630.92035155719,20635.1910602625,147264
2024-01-16 10:15:00,20625.96355560357,20633.755924693043,20608.17006675031,20625.96355560357,127293
2024-01-16 10:20:00,20606.869397816565,20613.37506476045,20593.516012636846,20606.869397816565,83650
2024-01-16 10:25:00,20630.568769730075,20649.497277305647,20620.9034362125,20630.568769730075,91866
2024-01-16 10:30:00,20645.15709579654,20662.222768107546,20625.607307681472,20645.15709579654,108474
2024-01-16 10:35:00,20635.21461027529,20647.169567647972,20620.030676753966,20635.21461027529,95779
2024-01-16 10:40:00,20667.775920688586,20686.629964331794,20648.508880263635,20667.775920688586,129695
2024-01-16 10:45:00,20681.98443879508,20700.31712959318,20669.625030490955,20681.98443879508,85837
2024-01-16 10:50:00,20677.282263077053,20696.464462034597,20674.427621353916,20677.282263077053,98351
2024-01-16 10:55:00,20641.137249446474,20645.71491408068,20627.195665840343,20641.137249446474,139514
2024-01-16 11:00:00,20674.265167351943,20689.099015413056,20670.099485667648,20674.265167351943,86786
2024-01-16 11:05:00,20654.165071872503,20666.74809525975,20647.019379470516,20654.165071872503,106766
2024-01-16 11:10:00,20630.389730341773,20645.528942396366,20619.876113753642,20630.389730341773,124921
2024-01-16 11:15:00,20645.16223536278,20650.599745060317,20641.913389132787,20645.16223536278,123015
2024-01-16 11:20:00,20680.450719062854,20694.81968382389,20680.020950698963,20680.450719062854,125145
2024-01-16 11:25:00,20700.499601150466,20708.983256167026,20693.72875878263,20700.499601150466,130515
2024-01-16 11:30:00,20708.672454465934,20725.945388272597,20691.60196920483,20708.672454465934,124972
2024-01-16 11:35:00,20717.295850418832,20733.77367745629,20716.977219212313,20717.295850418832,101280
2024-01-16 11:40:00,20729.675871736865,20734.057246502995,20727.40734177237,20729.675871736865,107024
2024-01-16 11:45:00,20740.691438060916,20744.504723618054,20723.95671044204,20740.691438060916,89675
2024-01-16 11:50:00,20744.77431306374,20759.663495639124,20738.429488512775,20744.77431306374,135306
2024-01-16 11:55:00,20746.287508119138,20757.70781855117,20726.823060803712,20746.287508119138,88251
2024-01-16 12:00:00,20745.378525513697,20756.93797304745,20737.490216835213,20745.378525513697,108692
2024-01-16 12:05:00,20734.432517729958,20750.035495922784,20717.913313875746,20734.432517729958,122842
2024-01-16 12:10:00,20730.35917098499,20748.083022605035,20724.99436462582,20730.35917098499,112334
2024-01-16 12:15:00,20705.806800021255,20710.754740379438,20704.52653434442,20705.806800021255,127078
2024-01-16 12:20:00,20704.381508159517,20715.883610879137,20686.12946776706,20704.381508159517,109180
2024-01-16 12:25:00,20690.058747298375,20707.209868936618,20670.87292874102,20690.058747298375,88716
2024-01-16 12:30:00,20674.081589905763,20692.125807812245,20659.442279802708,20674.081589905763,146221
2024-01-16 12:35:00,20676.68515628149,20682.627829715126,20660.762706344012,20676.68515628149,123316
2024-01-16 12:40:00,20696.842370405575,20698.998026357844,20696.694851176057,20696.842370405575,102200
2024-01-16 12:45:00,20710.151025321265,20714.97283007128,20694.53922642409,20710.151025321265,98102
2024-01-16 12:50:00,20687.395822303588,20706.955744999803,20677.627308742158,20687.395822303588,85130
2024-01-16 12:55:00,20673.06980469235,20682.63068007078,20663.70923601721,20673.06980469235,122576
2024-01-16 13:00:00,20686.688328277967,20695.347233825585,20675.51607015772,20686.688328277967,102525
2024-01-16 13:05:00,20672.46613208589,20672.73661784196,20666.859548076623,20672.46613208589,147169
2024-01-16 13:10:00,20669.215782810435,20670.27021629983,20654.82404442395,20669.215782810435,80654
2024-01-16 13:15:00,20677.175717013146,20691.00246024815,20671.063773966252,20677.175717013146,133486
2024-01-16 13:20:00,20663.164626282854,20675.352320104957,20651.6220453612,20663.164626282854,132124
2024-01-16 13:25:00,20664.688856499703,20676.58196971622,20661.859297920328,20664.688856499703,123684
2024-01-16 13:30:00,20645.4008084177,20647.678468411563,20631.463601354717,20645.4008084177,86510
2024-01-16 13:35:00,20636.71180416631,20643.977189060068,20632.798820189797,20636.71180416631,89263
2024-01-16 13:40:00,20641.331794563885,20658.09994843957,20637.814222941623,20641.331794563885,127545
2024-01-16 13:45:00,20618.32756436533,20621.933941274725,20617.8268861693,20618.32756436533,135849
2024-01-16 13:50:00,20624.68584124784,20642.890988495426,20622.174047882654,20624.68584124784,140663
2024-01-16 13:55:00,20624.402326793075,20626.907744133445,20619.605704489328,20624.402326793075,144944
2024-01-16 14:00:00,20632.380211960117,20635.870165251832,20627.793440705693,20632.380211960117,149735
2024-01-16 14:05:00,20635.61438249947,20645.47304646909,20628.852681240718,20635.61438249947,143324
2024-01-16 14:10:00,20655.32870670236,20674.85418695516,20654.204717699933,20655.32870670236,82641
2024-01-16 14:15:00,20657.139373345173,20663.946885662786,20637.82085753493,20657.139373345173,109621
2024-01-16 14:20:00,20650.931103367355,20664.52391780332,20648.470010493762,20650.931103367355,125813
2024-01-16 14:25:00,20652.699069158967,20664.856719459574,20638.201620409345,20652.699069158967,87869
2024-01-16 14:30:00,20660.554962385228,20663.646249090263,20649.500053750653,20660.554962385228,109272
2024-01-16 14:35:00,20661.26160778742,20666.389049059515,20649.84029367523,20661.26160778742,130020
2024-01-16 14:40:00,20661.848689013845,20681.067364859875,20659.66851633079,20661.848689013845,85906
2024-01-16 14:45:00,20651.698070971335,20655.51511655359,20646.675269419466,20651.698070971335,141393
2024-01-16 14:50:00,20642.11727331493,20656.46374896537,20626.018872175242,20642.11727331493,122830
2024-01-16 14:55:00,20621.8602995745,20641.75409442645,20612.298222209225,20621.8602995745,80412
2024-01-16 15:00:00,20647.131440272802,20649.598896201704,20637.694300972158,20647.131440272802,138045
2024-01-16 15:05:00,20629.161719164087,20637.39650899504,20617.900016440908,20629.161719164087,136945
2024-01-16 15:10:00,20619.158307988695,20623.77560032521,20610.213595698584,20619.158307988695,101706
2024-01-16 15:15:00,20608.79184757946,20613.357962773087,20592.17835997536,20608.79184757946,104061
2024-01-16 15:20:00,20621.706209381784,20624.15990049982,20606.266630753486,20621.706209381784,83635
2024-01-16 15:25:00,20617.44899295092,20630.841081355175,20610.913174679234,20617.44899295092,127738
2024-01-16 15:30:00,20635.46454034819,20650.865685381872,20618.70686933448,20635.46454034819,81852
2024-01-17 09:15:00,20625.738378869446,20639.69775299399,20615.04173832003,20625.738378869446,103463
2024-01-17 09:20:00,20629.766894652457,20648.842341830776,20616.8168301116,20629.766894652457,109592
2024-01-17 09:25:00,20617.707310385023,20620.710873424498,20599.848750603727,20617.707310385023,144097
2024-01-17 09:30:00,20648.690206387106,20655.29459441608,20638.861569243105,20648.690206387106,136399
2024-01-17 09:35:00,20631.53169318249,20638.640758026475,20615.928883544184,20631.53169318249,109174
2024-01-17 09:40:00,20636.006631476524,20640.795879310554,20623.045416568886,20636.006631476524,128924
2024-01-17 09:45:00,20645.16369930705,20648.099543658023,20636.35348013611,20645.16369930705,104249
2024-01-17 09:50:00,20651.14463055547,20661.195614429016,20634.849878620895,20651.14463055547,101525
2024-01-17 09:55:00,20648.4663226801,20665.696221238148,20646.294948176233,20648.4663226801,105515
2024-01-17 10:00:00,20646.58998909431,20666.297979437142,20634.58977357418,20646.58998909431,101881
2024-01-17 10:05:00,20647.223189052904,20649.89371395373,20646.26493578706,20647.223189052904,105456
2024-01-17 10:10:00,20645.09867016696,20662.092832361584,20641.87454311523,20645.09867016696,92990
2024-01-17 10:15:00,20659.032936100757,20676.067984678582,20646.660785900916,20659.032936100757,127062
2024-01-17 10:20:00,20691.02476850308,20699.07312445053,20684.660070724785,20691.02476850308,134658
2024-01-17 10:25:00,20682.951790389892,20685.227527801606,20677.52303285147,20682.951790389892,119084
2024-01-17 10:30:00,20663.12919718292,20683.58586053278,20643.378578797023,20663.12919718292,131289
2024-01-17 10:35:00,20661.852308277943,20675.398074649063,20654.292020339046,20661.852308277943,144674
2024-01-17 10:40:00,20699.197118026874,20719.527780327015,20687.507423013947,20699.197118026874,112193
2024-01-17 10:45:00,20687.55560012026,20697.56125049229,20676.503298960153,20687.55560012026,119035
2024-01-17 10:50:00,20711.305746790687,20719.490709841368,20710.021264267143,20711.305746790687,102993
2024-01-17 10:55:00,20735.64319698791,20740.76874682111,20721.66165586088,20735.64319698791,134824
2024-01-17 11:00:00,20727.609447893927,20747.996544210542,20716.97822965448,20727.609447893927,90061
2024-01-17 11:05:00,20735.866653491834,20741.11816246043,20727.957639018547,20735.866653491834,114779
2024-01-17 11:10:00,20759.516480550923,20760.009783880254,20758.146003369802,20759.516480550923,82525
2024-01-17 11:15:00,20754.007855537566,20764.643629018894,20747.92664099137,20754.007855537566,128143
2024-01-17 11:20:00,20751.050490389123,20758.87468420785,20732.704582607454,20751.050490389123,145841
2024-01-17 11:25:00,20742.602867332967,20748.02462079807,20738.99964130291,20742.602867332967,142842
2024-01-17 11:30:00,20727.874012013854,20741.028089099276,20723.327691962488,20727.874012013854,109009
2024-01-17 11:35:00,20718.455452309678,20726.002535380114,20714.202077072336,20718.455452309678,137230
2024-01-17 11:40:00,20700.712347844776,20709.039227775487,20682.272053523266,20700.712347844776,148731
2024-01-17 11:45:00,20701.206240187075,20701.683311986217,20686.715489332124,20701.206240187075,84348
2024-01-17 11:50:00,20690.05168424653,20702.23959220398,20671.806305694532,20690.05168424653,126270
2024-01-17 11:55:00,20693.437891134185,20695.963960408633,20674.529334690742,20693.437891134185,137959
2024-01-17 12:00:00,20670.912378988163,20675.33192049259,20651.73044337833,20670.912378988163,83616
2024-01-17 12:05:00,20675.700650888968,20690.527564279375,20665.658140276548,20675.700650888968,123641
2024-01-17 12:10:00,20687.76782767194,20694.24812046494,20677.915819207243,20687.76782767194,142475
2024-01-17 12:15:00,20658.91580745205,20662.28755317985,20641.79116028431,20658.91580745205,83250
2024-01-17 12:20:00,20664.32583792984,20676.257918651427,20657.46679698086,20664.32583792984,128360
2024-01-17 12:25:00,20682.09173701879,20686.536411497793,20681.632364400473,20682.09173701879,85988
2024-01-17 12:30:00,20664.586614722382,20670.186267495435,20657.735318207207,20664.586614722382,131711
2024-01-17 12:35:00,20688.79489536269,20701.649656907248,20673.97447030371,20688.79489536269,141436
2024-01-17 12:40:00,20694.864084245528,20710.17542325198,20692.305908248512,20694.864084245528,98775
2024-01-17 12:45:00,20684.653516779763,20699.953121088365,20668.420596647524,20684.653516779763,135263
2024-01-17 12:50:00,20683.846037707382,20693.820686191215,20666.978892477622,20683.846037707382,114753
2024-01-17 12:55:00,20691.931461140903,20701.33174168652,20689.843389379337,20691.931461140903,132522
2024-01-17 13:00:00,20693.032379271994,20709.33114657267,20691.00778774953,20693.032379271994,138422
2024-01-17 13:05:00,20700.837797642405,20704.83377817627,20696.722219644827,20700.837797642405,122721
2024-01-17 13:10:00,20687.500995398157,20690.649683682903,20680.128189470463,20687.500995398157,132414
2024-01-17 13:15:00,20689.953697333433,20703.70620747243,20678.931464466154,20689.953697333433,85849
2024-01-17 13:20:00,20669.489043678128,20677.953342771798,20659.453138669105,20669.489043678128,84877
2024-01-17 13:25:00,20667.879816225257,20682.553979078024,20650.24663246898,20667.879816225257,87076
2024-01-17 13:30:00,20654.80665443807,20660.10668244119,20651.868880244925,20654.80665443807,84935
2024-01-17 13:35:00,20644.174831554446,20650.881543465042,20629.774018319655,20644.174831554446,126596
2024-01-17 13:40:00,20662.04524829656,20680.572442457164,20650.704128836594,20662.04524829656,111658
2024-01-17 13:45:00,20677.835368063952,20686.55431230744,20662.5994256755,20677.835368063952,93139
2024-01-17 13:50:00,20686.65420853888,20698.87905862032,20679.580481049223,20686.65420853888,105079
2024-01-17 13:55:00,20670.842846627318,20673.04805749647,20661.099032400783,20670.842846627318,130926
2024-01-17 14:00:00,20666.26505306714,20669.960784138897,20665.67414277396,20666.26505306714,90280
2024-01-17 14:05:00,20683.821645285854,20684.56394066808,20681.42013137054,20683.821645285854,101392
2024-01-17 14:10:00,20685.87362022011,20694.652101200325,20678.11650838293,20685.87362022011,148882
2024-01-17 14:15:00,20719.48504785255,20739.974961099208,20709.51369743981,20719.48504785255,109212
2024-01-17 14:20:00,20725.190373383393,20743.301560834283,20723.41325270071,20725.190373383393,95481
2024-01-17 14:25:00,20727.97673882106,20741.095660087743,20710.876401583348,20727.97673882106,81155
2024-01-17 14:30:00,20723.492072822286,20741.336999147305,20703.88656419099,20723.492072822286,98628
2024-01-17 14:35:00,20725.429367085842,20737.74378211301,20713.068773284027,20725.429367085842,135295
2024-01-17 14:40:00,20723.21748314674,20730.859560854922,20722.110823519346,20723.21748314674,122409
2024-01-17 14:45:00,20733.4920324366,20737.090255361087,20718.173584803008,20733.4920324366,107651
2024-01-17 14:50:00,20747.381728727978,20760.930780260744,20742.87615029156,20747.381728727978,135662
2024-01-17 14:55:00,20735.9698120317,20739.972917471114,20720.756832691713,20735.9698120317,139136
2024-01-17 15:00:00,20716.655728033697,20725.303448843926,20707.65753117132,20716.655728033697,116088
2024-01-17 15:05:00,20690.04480959399,20707.130686712026,20688.939409682258,20690.04480959399,107222
2024-01-17 15:10:00,20697.40337216823,20700.078083170854,20691.633992934952,20697.40337216823,80222
2024-01-17 15:15:00,20681.423767338667,20684.092113981245,20672.59217977199,20681.423767338667,143117
2024-01-17 15:20:00,20650.279850664498,20654.91382334563,20635.076075069413,20650.279850664498,81606
2024-01-17 15:25:00,20655.897594506416,20667.297941882967,20653.148929047962,20655.897594506416,121520
2024-01-17 15:30:00,20691.975665179627,20697.184321266137,20686.03703345649,20691.975665179627,145340
2024-01-18 09:15:00,20691.887731958777,20702.29984718341,20690.159187920883,20691.887731958777,101142
2024-01-18 09:20:00,20704.03626674049,20710.288525671796,20691.28657652826,20704.03626674049,95143
2024-01-18 09:25:00,20705.222239311686,20715.704096671234,20695.402342524616,20705.222239311686,113484
2024-01-18 09:30:00,20703.78901634554,20709.53703928998,20684.555093961397,20703.78901634554,93946
2024-01-18 09:35:00,20717.113157868323,20737.416185149916,20701.77103750218,20717.113157868323,92945
2024-01-18 09:40:00,20712.904030108566,20723.109648708836,20696.791723821607,20712.904030108566,95946
2024-01-18 09:45:00,20716.781322900482,20732.18722130711,20713.37563786571,20716.781322900482,144006
2024-01-18 09:50:00,20721.447028384406,20735.963366795535,20715.922223949026,20721.447028384406,127092
2024-01-18 09:55:00,20711.75863335273,20721.918980719212,20701.130610984892,20711.75863335273,140967
2024-01-18 10:00:00,20726.146487639173,20731.097177719643,20725.867005898537,20726.146487639173,114539
2024-01-18 10:05:00,20723.60827398948,20734.192199519315,20705.576079193288,20723.60827398948,106733
2024-01-18 10:10:00,20712.647936724537,20726.75266222156,20696.538874006124,20712.647936724537,91612
2024-01-18 10:15:00,20720.428175247307,20729.957899459423,20719.227640161724,20720.428175247307,108838
2024-01-18 10:20:00,20707.400623470963,20709.097079490242,20689.819338112822,20707.400623470963,101053
2024-01-18 10:25:00,20707.80911846107,20708.181511746094,20707.716179436116,20707.80911846107,90110
2024-01-18 10:30:00,20707.67693477365,20714.466501797808,20705.311718025652,20707.67693477365,80345
2024-01-18 10:35:00,20723.423380857566,20726.53653487993,20722.27603778633,20723.423380857566,121451
2024-01-18 10:40:00,20730.310685801895,20749.096291140384,20720.37755154665,20730.310685801895,141053
2024-01-18 10:45:00,20729.94751734184,20733.592519364534,20713.694206553137,20729.94751734184,90062
2024-01-18 10:50:00,20741.817491145008,20749.995631238948,20738.11426443513,20741.817491145008,120220
2024-01-18 10:55:00,20762.012117583614,20776.7962795179,20745.99450632896,20762.012117583614,123769
2024-01-18 11:00:00,20770.120585563895,20787.056991770507,20766.27967553916,20770.120585563895,132293
2024-01-18 11:05:00,20770.27110372305,20780.193335424374,20749.697395412764,20770.27110372305,140442
2024-01-18 11:10:00,20751.206822355256,20754.96559240241,20733.49619577638,20751.206822355256,138947
2024-01-18 11:15:00,20735.740912866473,20741.358126037077,20720.454798920087,20735.740912866473,127530
2024-01-18 11:20:00,20731.311043847443,20739.996809053053,20719.04456710729,20731.311043847443,106916
2024-01-18 11:25:00,20722.46773958365,20730.02303919898,20717.441542397304,20722.46773958365,135835
2024-01-18 11:30:00,20719.75576230316,20726.98017667269,20717.284566305338,20719.75576230316,83650
2024-01-18 11:35:00,20720.57741941991,20723.309506327256,20711.039597728315,20720.57741941991,142046
2024-01-18 11:40:00,20728.261721751227,20747.193055691387,20719.91527461642,20728.261721751227,133949
2024-01-18 11:45:00,20727.238825005104,20727.855597292946,20713.25869783062,20727.238825005104,83672
2024-01-18 11:50:00,20734.298712095446,20743.421847648777,20730.772020383294,20734.298712095446,123489
2024-01-18 11:55:00,20735.234515455842,20755.561711503437,20723.578649864077,20735.234515455842,128048
2024-01-18 12:00:00,20706.581097604376,20720.24172484567,20692.224185166033,20706.581097604376,92513
2024-01-18 12:05:00,20692.970275732147,20700.324778032453,20686.783775827284,20692.970275732147,142283
2024-01-18 12:10:00,20690.883261328043,20693.906149392726,20674.744077102914,20690.883261328043,141296
2024-01-18 12:15:00,20673.369920509067,20693.296415441826,20664.442273037224,20673.369920509067,123991
2024-01-18 12:20:00,20682.053527715158,20682.342794400076,20678.689982684944,20682.053527715158,93636
2024-01-18 12:25:00,20704.22675464005,20718.334357409818,20700.19419142261,20704.22675464005,121801
2024-01-18 12:30:00,20721.897756644557,20740.135875339638,20716.118452268605,20721.897756644557,112078
2024-01-18 12:35:00,20718.801928980327,20719.323224186715,20715.525742125654,20718.801928980327,144717
2024-01-18 12:40:00,20740.433455047703,20755.473896059644,20728.75825923326,20740.433455047703,115052
2024-01-18 12:45:00,20742.591966613025,20763.310450735575,20722.904318517983,20742.591966613025,112294
2024-01-18 12:50:00,20737.6981182828,20750.962830699704,20719.115625273727,20737.6981182828,121238
2024-01-18 12:55:00,20728.795638218297,20737.391433383615,20722.084608047244,20728.795638218297,141872
2024-01-18 13:00:00,20724.40722018931,20742.528656770875,20706.48746105496,20724.40722018931,130111
2024-01-18 13:05:00,20718.77667107836,20730.258587120738,20699.010482400998,20718.77667107836,97046
2024-01-18 13:10:00,20721.248389459513,20736.777739399055,20715.152879076653,20721.248389459513,99983
2024-01-18 13:15:00,20723.577625704576,20735.758509268286,20704.81688422118,20723.577625704576,82383
2024-01-18 13:20:00,20723.62181285625,20724.41534297577,20702.9514701417,20723.62181285625,132289
2024-01-18 13:25:00,20729.961241255012,20734.379728599273,20713.42553556088,20729.961241255012,112157
2024-01-18 13:30:00,20747.24587900566,20748.88000624147,20739.14981983833,20747.24587900566,100967
2024-01-18 13:35:00,20761.040906378013,20763.25585537706,20748.4069492318,20761.040906378013,126114
2024-01-18 13:40:00,20739.472498504318,20739.792000314916,20731.919459510245,20739.472498504318,112243
2024-01-18 13:45:00,20702.428736768055,20711.14787473252,20681.809919274845,20702.428736768055,116282
2024-01-18 13:50:00,20715.97304940345,20719.6739917921,20714.567403559846,20715.97304940345,146229
2024-01-18 13:55:00,20696.16117347111,20713.870806574832,20677.677839122614,20696.16117347111,96956
2024-01-18 14:00:00,20692.90518293108,20708.42563857905,20691.362565478328,20692.90518293108,141632
2024-01-18 14:05:00,20675.962995843012,20687.813982177886,20675.0905152198,20675.962995843012,108256
2024-01-18 14:10:00,20649.899061051434,20659.997302471616,20630.48940491152,20649.899061051434,125441
2024-01-18 14:15:00,20657.727349989986,20663.013014604418,20639.811276190463,20657.727349989986,102539
2024-01-18 14:20:00,20668.707961549862,20678.524594693943,20661.234947426543,20668.707961549862,96002
2024-01-18 14:25:00,20660.36863678406,20673.616670004118,20640.585668791824,20660.36863678406,97324
2024-01-18 14:30:00,20622.9302763421,20639.062127586,20605.156262045857,20622.9302763421,118918
2024-01-18 14:35:00,20615.046170946138,20616.73005051342,20596.451752317036,20615.046170946138,108784
2024-01-18 14:40:00,20620.700886712722,20635.309925148144,20608.429188277532,20620.700886712722,135482
2024-01-18 14:45:00,20599.364597519678,20614.664361048555,20579.623638597925,20599.364597519678,85599
2024-01-18 14:50:00,20602.008735694253,20613.52468586072,20585.32971597816,20602.008735694253,103234
2024-01-18 14:55:00,20601.787947324858,20606.203305947776,20582.42323781365,20601.787947324858,127011
2024-01-18 15:00:00,20610.143749810362,20621.256421666443,20604.341768964336,20610.143749810362,89775
2024-01-18 15:05:00,20611.869020025177,20622.230707204882,20600.901494661437,20611.869020025177,98160
2024-01-18 15:10:00,20597.834061821657,20607.632659448565,20579.962086845244,20597.834061821657,115060
2024-01-18 15:15:00,20615.094036154325,20624.590171328487,20603.14286746137,20615.094036154325,106471
2024-01-18 15:20:00,20612.80649164306,20615.090917595357,20596.29360616656,20612.80649164306,104815
2024-01-18 15:25:00,20612.41251917562,20616.182374520155,20592.354643057806,20612.41251917562,127805
2024-01-18 15:30:00,20598.95108383424,20600.956022763137,20582.377933370466,20598.95108383424,121797
2024-01-19 09:15:00,20592.560270826376,20597.55351010697,20586.066208831944,20592.560270826376,113635
2024-01-19 09:20:00,20579.80997250699,20585.232274627757,20577.36716162488,20579.80997250699,87755
2024-01-19 09:25:00,20577.318685376333,20582.36168948037,20571.706287021807,20577.318685376333,98245
2024-01-19 09:30:00,20601.989122057905,20606.33468042619,20588.334306580517,20601.989122057905,134189
2024-01-19 09:35:00,20582.21389426161,20597.350508104333,20581.988635076093,20582.21389426161,138699
2024-01-19 09:40:00,20558.97955216901,20575.80842148146,20555.079128737983,20558.97955216901,82445
2024-01-19 09:45:00,20580.1624900718,20586.894450900865,20573.43478051629,20580.1624900718,82621
2024-01-19 09:50:00,20577.14717028727,20583.425852397366,20559.137537815128,20577.14717028727,89498
2024-01-19 09:55:00,20567.51210101244,20584.871746579618,20566.46307257328,20567.51210101244,140459
2024-01-19 10:00:00,20582.489328131465,20595.33123517907,20581.461517654803,20582.489328131465,134059
2024-01-19 10:05:00,20573.765624617252,20579.80275593674,20562.41337979135,20573.765624617252,93354
2024-01-19 10:10:00,20600.079965731748,20614.78043602356,20596.417966721103,20600.079965731748,132195
2024-01-19 10:15:00,20609.85801463786,20616.96002352963,20604.865994165793,20609.85801463786,130538
2024-01-19 10:20:00,20602.820167160477,20614.904867000805,20599.0243839037,20602.820167160477,106776
2024-01-19 10:25:00,20633.956314050472,20654.43828126108,20621.955457781358,20633.956314050472,83445
2024-01-19 10:30:00,20625.209361855315,20631.429808986504,20624.0636778901,20625.209361855315,96122
2024-01-19 10:35:00,20635.92625583933,20655.128521769093,20616.528484568043,20635.92625583933,139791
2024-01-19 10:40:00,20640.25003448245,20646.86838048745,20637.70842741869,20640.25003448245,113819
2024-01-19 10:45:00,20659.066392076224,20670.228210972662,20639.407317418656,20659.066392076224,86015
2024-01-19 10:50:00,20681.66029248624,20691.17352096278,20665.56729221446,20681.66029248624,87515
2024-01-19 10:55:00,20682.12362693349,20698.321029821505,20664.998500009497,20682.12362693349,112185
2024-01-19 11:00:00,20671.21890564434,20672.481766208868,20667.646748800587,20671.21890564434,109853
2024-01-19 11:05:00,20677.875706666928,20690.843263723338,20664.028827435548,20677.875706666928,93698
2024-01-19 11:10:00,20668.06843321368,20683.789949674363,20651.181130075813,20668.06843321368,115770
2024-01-19 11:15:00,20697.21794741981,20706.990032311616,20685.66816422498,20697.21794741981,128104
2024-01-19 11:20:00,20699.196173005952,20701.375645324246,20687.78936952106,20699.196173005952,139011
2024-01-19 11:25:00,20693.903546043755,20698.9695173804,20690.604661834255,20693.903546043755,142972
2024-01-19 11:30:00,20696.578948478473,20710.645841345362,20688.005752847403,20696.578948478473,110152
2024-01-19 11:35:00,20677.07151364305,20695.58653649903,20673.958788121854,20677.07151364305,87470
2024-01-19 11:40:00,20663.013201852988,20671.724906065454,20642.911029141233,20663.013201852988,102696
2024-01-19 11:45:00,20680.383416736833,20691.972952493605,20666.2204559754,20680.383416736833,82547
2024-01-19 11:50:00,20670.876224843963,20675.59714366975,20669.875301210614,20670.876224843963,93435
2024-01-19 11:55:00,20655.73337700746,20664.24794531666,20645.88538610528,20655.73337700746,123845
2024-01-19 12:00:00,20663.494303959742,20670.453558234236,20650.311735379386,20663.494303959742,98759
2024-01-19 12:05:00,20680.651977080517,20694.2086728002,20678.674071649588,20680.651977080517,128235
2024-01-19 12:10:00,20691.06249274087,20711.436960286515,20677.303172571763,20691.06249274087,90722
2024-01-19 12:15:00,20705.49402266736,20722.333872431067,20701.822829959823,20705.49402266736,108055
2024-01-19 12:20:00,20694.528056242227,20698.504811636398,20686.087184454784,20694.528056242227,83810
2024-01-19 12:25:00,20673.941711887466,20685.884605453695,20661.009043811144,20673.941711887466,146842
2024-01-19 12:30:00,20695.68007176006,20697.05450736565,20688.125028461858,20695.68007176006,129151
2024-01-19 12:35:00,20691.005944569046,20696.11487437511,20683.125067375327,20691.005944569046,92127
2024-01-19 12:40:00,20687.373272292134,20690.93600364088,20669.921087687686,20687.373272292134,123662
2024-01-19 12:45:00,20706.616009831298,20713.56402243301,20700.21218150949,20706.616009831298,101421
2024-01-19 12:50:00,20714.679928469624,20728.74134256935,20701.107787758592,20714.679928469624,106183
2024-01-19 12:55:00,20721.291481855118,20731.639556339043,20703.695942069546,20721.291481855118,135966
2024-01-19 13:00:00,20752.718440897464,20772.078844097603,20749.550555386555,20752.718440897464,90695
2024-01-19 13:05:00,20743.372219265246,20747.785347639438,20742.41951810152,20743.372219265246,98342
2024-01-19 13:10:00,20756.849168546247,20764.409002860844,20739.713682915994,20756.849168546247,118109
2024-01-19 13:15:00,20757.67757406051,20764.524547496545,20746.237378786736,20757.67757406051,82391
2024-01-19 13:20:00,20761.58068731661,20766.479665176248,20744.39630001442,20761.58068731661,110373
2024-01-19 13:25:00,20783.805969315137,20804.44783787505,20779.378278033735,20783.805969315137,124033
2024-01-19 13:30:00,20791.195614567554,20799.24649662982,20773.884195145863,20791.195614567554,131182
2024-01-19 13:35:00,20799.031364113132,20818.593039896776,20797.048999824794,20799.031364113132,97657
2024-01-19 13:40:00,20814.6522067162,20822.779776270396,20796.26864273249,20814.6522067162,110662
2024-01-19 13:45:00,20809.335430979125,20813.582443180712,20792.219052084864,20809.335430979125,144608
2024-01-19 13:50:00,20797.114644036254,20799.593791761756,20785.31571855362,20797.114644036254,94844
2024-01-19 13:55:00,20781.90989322377,20799.6901304123,20769.267428383006,20781.90989322377,121052
2024-01-19 14:00:00,20753.324319217267,20753.990451960133,20746.146902438028,20753.324319217267,109983
2024-01-19 14:05:00,20783.21702041597,20803.26024243874,20779.026788125084,20783.21702041597,130287
2024-01-19 14:10:00,20767.173462780265,20775.858112216025,20757.71530091768,20767.173462780265,132444
2024-01-19 14:15:00,20763.957343172842,20769.093813646556,20750.306035506143,20763.957343172842,95990
2024-01-19 14:20:00,20759.934315269456,20772.752456417464,20739.206250361938,20759.934315269456,111269
2024-01-19 14:25:00,20764.40201594082,20767.16187473645,20747.432244731674,20764.40201594082,138151
2024-01-19 14:30:00,20776.262208593103,20777.761123946708,20767.2389150994,20776.262208593103,92349
2024-01-19 14:35:00,20788.78017416916,20805.98878030384,20773.32895794109,20788.78017416916,93256
2024-01-19 14:40:00,20780.296877447105,20789.121662218997,20778.051618264362,20780.296877447105,81816
2024-01-19 14:45:00,20777.866032457317,20788.634263591688,20769.242469075056,20777.866032457317,115007
